person_ID,gender,gender_idx,race,race_idx,education,education_lvl,age,age_min,age_max,total_experience,total_experience_min,total_experience_max,current_experience,current_experience_min,current_experience_max
11468,Woman,1.0,White,7,College degree,3.0,35-44,35.0,44.0,11 - 20 years,11.0,20.0,5-7 years,5.0,7.0
11469,Man,2.0,White,7,College degree,3.0,35-44,35.0,44.0,11 - 20 years,11.0,20.0,8 - 10 years,8.0,10.0
11470,Woman,1.0,White,7,Master's degree,4.0,25-34,25.0,34.0,5-7 years,5.0,7.0,5-7 years,5.0,7.0
11471,Non-binary,3.0,White,7,PhD,,25-34,25.0,34.0,2 - 4 years,2.0,4.0,2 - 4 years,2.0,4.0
11472,Woman,1.0,White,7,College degree,3.0,45-54,45.0,54.0,21 - 30 years,21.0,30.0,11 - 20 years,11.0,20.0
11473,Non-binary,3.0,White,7,Master's degree,4.0,35-44,35.0,44.0,11 - 20 years,11.0,20.0,11 - 20 years,11.0,20.0
11474,Woman,1.0,Asian or Asian American,1,College degree,3.0,25-34,25.0,34.0,11 - 20 years,11.0,20.0,5-7 years,5.0,7.0
11475,Woman,1.0,White,7,College degree,3.0,25-34,25.0,34.0,8 - 10 years,8.0,10.0,5-7 years,5.0,7.0
11476,Woman,1.0,White,7,Master's degree,4.0,25-34,25.0,34.0,2 - 4 years,2.0,4.0,1 year or less,,1.0
11477,Man,2.0,White,7,College degree,3.0,35-44,35.0,44.0,11 - 20 years,11.0,20.0,5-7 years,5.0,7.0
11478,Man,2.0,White,7,Master's degree,4.0,35-44,35.0,44.0,8 - 10 years,8.0,10.0,5-7 years,5.0,7.0
11479,Woman,1.0,White,7,College degree,3.0,35-44,35.0,44.0,11 - 20 years,11.0,20.0,11 - 20 years,11.0,20.0
11480,Man,2.0,White,7,Professional degree,5.0,35-44,35.0,44.0,5-7 years,5.0,7.0,5-7 years,5.0,7.0
11481,Man,2.0,White,7,College degree,3.0,25-34,25.0,34.0,2 - 4 years,2.0,4.0,2 - 4 years,2.0,4.0
11482,Man,2.0,"Hispanic, Latino, or Spanish origin",4,College degree,3.0,25-34,25.0,34.0,8 - 10 years,8.0,10.0,8 - 10 years,8.0,10.0
11483,Man,2.0,White,7,College degree,3.0,25-34,25.0,34.0,5-7 years,5.0,7.0,2 - 4 years,2.0,4.0
11484,Woman,1.0,White,7,College degree,3.0,35-44,35.0,44.0,11 - 20 years,11.0,20.0,11 - 20 years,11.0,20.0
11485,Woman,1.0,White,7,Master's degree,4.0,25-34,25.0,34.0,2 - 4 years,2.0,4.0,2 - 4 years,2.0,4.0
11486,Man,2.0,White,7,College degree,3.0,25-34,25.0,34.0,2 - 4 years,2.0,4.0,2 - 4 years,2.0,4.0
11487,Man,2.0,White,7,Master's degree,4.0,25-34,25.0,34.0,2 - 4 years,2.0,4.0,2 - 4 years,2.0,4.0
11488,Other,4.0,White,7,Some college,2.0,65 or over,65.0,,11 - 20 years,11.0,20.0,8 - 10 years,8.0,10.0
11489,Woman,1.0,White,7,Master's degree,4.0,35-44,35.0,44.0,11 - 20 years,11.0,20.0,8 - 10 years,8.0,10.0
11490,Man,2.0,White,7,College degree,3.0,35-44,35.0,44.0,21 - 30 years,21.0,30.0,21 - 30 years,21.0,30.0
11491,Man,2.0,White,7,College degree,3.0,25-34,25.0,34.0,5-7 years,5.0,7.0,2 - 4 years,2.0,4.0
11492,Man,2.0,White,7,Some college,2.0,35-44,35.0,44.0,8 - 10 years,8.0,10.0,8 - 10 years,8.0,10.0
11493,Man,2.0,White,7,Some college,2.0,25-34,25.0,34.0,11 - 20 years,11.0,20.0,5-7 years,5.0,7.0
11494,Man,2.0,White,7,College degree,3.0,25-34,25.0,34.0,8 - 10 years,8.0,10.0,5-7 years,5.0,7.0
11495,Woman,1.0,White,7,College degree,3.0,25-34,25.0,34.0,5-7 years,5.0,7.0,2 - 4 years,2.0,4.0
11496,Man,2.0,Another option not listed here or prefer not to answer,8,Professional degree,5.0,25-34,25.0,34.0,5-7 years,5.0,7.0,5-7 years,5.0,7.0
11497,Man,2.0,White,7,College degree,3.0,18-24,18.0,24.0,1 year or less,,1.0,1 year or less,,1.0
11498,Woman,1.0,"Asian or Asian American, Another option not listed here or prefer not to answer","1,8",College degree,3.0,18-24,18.0,24.0,8 - 10 years,8.0,10.0,5-7 years,5.0,7.0
11499,,,White,7,College degree,3.0,35-44,35.0,44.0,11 - 20 years,11.0,20.0,8 - 10 years,8.0,10.0
11500,Man,2.0,White,7,College degree,3.0,35-44,35.0,44.0,11 - 20 years,11.0,20.0,8 - 10 years,8.0,10.0
11501,Woman,1.0,Another option not listed here or prefer not to answer,8,PhD,,35-44,35.0,44.0,5-7 years,5.0,7.0,5-7 years,5.0,7.0
11502,Man,2.0,White,7,College degree,3.0,18-24,18.0,24.0,8 - 10 years,8.0,10.0,5-7 years,5.0,7.0
11503,Man,2.0,White,7,PhD,,25-34,25.0,34.0,5-7 years,5.0,7.0,5-7 years,5.0,7.0
11504,Man,2.0,White,7,College degree,3.0,25-34,25.0,34.0,2 - 4 years,2.0,4.0,1 year or less,,1.0
11505,Man,2.0,White,7,College degree,3.0,45-54,45.0,54.0,21 - 30 years,21.0,30.0,21 - 30 years,21.0,30.0
11506,Man,2.0,White,7,College degree,3.0,25-34,25.0,34.0,8 - 10 years,8.0,10.0,2 - 4 years,2.0,4.0
11507,Man,2.0,White,7,College degree,3.0,18-24,18.0,24.0,2 - 4 years,2.0,4.0,2 - 4 years,2.0,4.0
11508,Man,2.0,"Middle Eastern or Northern African, White","5,7",College degree,3.0,25-34,25.0,34.0,8 - 10 years,8.0,10.0,5-7 years,5.0,7.0
11509,Woman,1.0,White,7,Master's degree,4.0,55-64,55.0,64.0,31 - 40 years,31.0,40.0,21 - 30 years,21.0,30.0
11510,Man,2.0,White,7,College degree,3.0,45-54,45.0,54.0,21 - 30 years,21.0,30.0,11 - 20 years,11.0,20.0
11511,Man,2.0,White,7,High School,1.0,35-44,35.0,44.0,5-7 years,5.0,7.0,5-7 years,5.0,7.0
11512,Woman,1.0,White,7,College degree,3.0,35-44,35.0,44.0,11 - 20 years,11.0,20.0,11 - 20 years,11.0,20.0
11513,Woman,1.0,White,7,College degree,3.0,55-64,55.0,64.0,11 - 20 years,11.0,20.0,11 - 20 years,11.0,20.0
11514,Woman,1.0,White,7,Master's degree,4.0,35-44,35.0,44.0,11 - 20 years,11.0,20.0,11 - 20 years,11.0,20.0
11515,Man,2.0,White,7,College degree,3.0,25-34,25.0,34.0,11 - 20 years,11.0,20.0,11 - 20 years,11.0,20.0
11516,Man,2.0,White,7,College degree,3.0,45-54,45.0,54.0,21 - 30 years,21.0,30.0,11 - 20 years,11.0,20.0
11517,Man,2.0,White,7,PhD,,25-34,25.0,34.0,2 - 4 years,2.0,4.0,2 - 4 years,2.0,4.0
11518,Man,2.0,White,7,Master's degree,4.0,25-34,25.0,34.0,11 - 20 years,11.0,20.0,8 - 10 years,8.0,10.0
11519,Woman,1.0,White,7,Master's degree,4.0,25-34,25.0,34.0,5-7 years,5.0,7.0,2 - 4 years,2.0,4.0
11520,Man,2.0,White,7,Master's degree,4.0,35-44,35.0,44.0,11 - 20 years,11.0,20.0,5-7 years,5.0,7.0
11521,Man,2.0,White,7,PhD,,25-34,25.0,34.0,5-7 years,5.0,7.0,2 - 4 years,2.0,4.0
11522,Woman,1.0,White,7,College degree,3.0,35-44,35.0,44.0,11 - 20 years,11.0,20.0,11 - 20 years,11.0,20.0
11523,Man,2.0,Asian or Asian American,1,PhD,,25-34,25.0,34.0,5-7 years,5.0,7.0,5-7 years,5.0,7.0
11524,Woman,1.0,"Hispanic, Latino, or Spanish origin, White","4,7",College degree,3.0,25-34,25.0,34.0,5-7 years,5.0,7.0,2 - 4 years,2.0,4.0
11525,Man,2.0,White,7,College degree,3.0,35-44,35.0,44.0,11 - 20 years,11.0,20.0,11 - 20 years,11.0,20.0
11526,Man,2.0,White,7,College degree,3.0,25-34,25.0,34.0,8 - 10 years,8.0,10.0,5-7 years,5.0,7.0
11527,Man,2.0,"Native American or Alaska Native, White","6,7",High School,1.0,25-34,25.0,34.0,11 - 20 years,11.0,20.0,11 - 20 years,11.0,20.0
11528,Woman,1.0,White,7,Master's degree,4.0,25-34,25.0,34.0,8 - 10 years,8.0,10.0,8 - 10 years,8.0,10.0
11529,Man,2.0,White,7,Master's degree,4.0,25-34,25.0,34.0,11 - 20 years,11.0,20.0,8 - 10 years,8.0,10.0
11530,Man,2.0,Asian or Asian American,1,Master's degree,4.0,25-34,25.0,34.0,5-7 years,5.0,7.0,5-7 years,5.0,7.0
11531,Non-binary,3.0,White,7,College degree,3.0,25-34,25.0,34.0,2 - 4 years,2.0,4.0,2 - 4 years,2.0,4.0
11532,Man,2.0,White,7,College degree,3.0,25-34,25.0,34.0,5-7 years,5.0,7.0,2 - 4 years,2.0,4.0
11533,Man,2.0,Asian or Asian American,1,Master's degree,4.0,35-44,35.0,44.0,21 - 30 years,21.0,30.0,21 - 30 years,21.0,30.0
11534,Woman,1.0,White,7,College degree,3.0,25-34,25.0,34.0,8 - 10 years,8.0,10.0,2 - 4 years,2.0,4.0
11535,Woman,1.0,White,7,College degree,3.0,25-34,25.0,34.0,5-7 years,5.0,7.0,5-7 years,5.0,7.0
11536,Non-binary,3.0,White,7,Some college,2.0,18-24,18.0,24.0,5-7 years,5.0,7.0,5-7 years,5.0,7.0
11537,Man,2.0,White,7,Professional degree,5.0,35-44,35.0,44.0,11 - 20 years,11.0,20.0,11 - 20 years,11.0,20.0
11538,Woman,1.0,White,7,College degree,3.0,25-34,25.0,34.0,2 - 4 years,2.0,4.0,2 - 4 years,2.0,4.0
11539,Man,2.0,White,7,Master's degree,4.0,25-34,25.0,34.0,11 - 20 years,11.0,20.0,11 - 20 years,11.0,20.0
11540,Woman,1.0,White,7,Master's degree,4.0,35-44,35.0,44.0,11 - 20 years,11.0,20.0,2 - 4 years,2.0,4.0
11541,Non-binary,3.0,White,7,Master's degree,4.0,25-34,25.0,34.0,8 - 10 years,8.0,10.0,2 - 4 years,2.0,4.0
11542,Man,2.0,White,7,College degree,3.0,18-24,18.0,24.0,2 - 4 years,2.0,4.0,2 - 4 years,2.0,4.0
11543,Non-binary,3.0,White,7,Master's degree,4.0,25-34,25.0,34.0,8 - 10 years,8.0,10.0,1 year or less,,1.0
11544,Woman,1.0,Another option not listed here or prefer not to answer,8,Some college,2.0,25-34,25.0,34.0,8 - 10 years,8.0,10.0,2 - 4 years,2.0,4.0
11545,Woman,1.0,White,7,PhD,,25-34,25.0,34.0,2 - 4 years,2.0,4.0,2 - 4 years,2.0,4.0
11546,Woman,1.0,White,7,PhD,,25-34,25.0,34.0,8 - 10 years,8.0,10.0,8 - 10 years,8.0,10.0
11547,Man,2.0,White,7,College degree,3.0,35-44,35.0,44.0,21 - 30 years,21.0,30.0,11 - 20 years,11.0,20.0
11548,Man,2.0,White,7,Master's degree,4.0,25-34,25.0,34.0,2 - 4 years,2.0,4.0,2 - 4 years,2.0,4.0
11549,Man,2.0,White,7,College degree,3.0,25-34,25.0,34.0,5-7 years,5.0,7.0,5-7 years,5.0,7.0
11550,Man,2.0,Asian or Asian American,1,Master's degree,4.0,25-34,25.0,34.0,8 - 10 years,8.0,10.0,8 - 10 years,8.0,10.0
11551,Woman,1.0,White,7,College degree,3.0,25-34,25.0,34.0,5-7 years,5.0,7.0,2 - 4 years,2.0,4.0
11552,Man,2.0,Asian or Asian American,1,College degree,3.0,25-34,25.0,34.0,5-7 years,5.0,7.0,5-7 years,5.0,7.0
11553,Man,2.0,White,7,Professional degree,5.0,25-34,25.0,34.0,5-7 years,5.0,7.0,2 - 4 years,2.0,4.0
11554,Woman,1.0,White,7,College degree,3.0,18-24,18.0,24.0,1 year or less,,1.0,1 year or less,,1.0
11555,Woman,1.0,White,7,College degree,3.0,25-34,25.0,34.0,8 - 10 years,8.0,10.0,8 - 10 years,8.0,10.0
11556,Man,2.0,White,7,Professional degree,5.0,25-34,25.0,34.0,5-7 years,5.0,7.0,2 - 4 years,2.0,4.0
11557,Woman,1.0,White,7,Master's degree,4.0,25-34,25.0,34.0,5-7 years,5.0,7.0,5-7 years,5.0,7.0
11558,Woman,1.0,White,7,College degree,3.0,35-44,35.0,44.0,11 - 20 years,11.0,20.0,8 - 10 years,8.0,10.0
11559,Woman,1.0,Another option not listed here or prefer not to answer,8,Master's degree,4.0,35-44,35.0,44.0,11 - 20 years,11.0,20.0,11 - 20 years,11.0,20.0
11560,Woman,1.0,White,7,College degree,3.0,25-34,25.0,34.0,5-7 years,5.0,7.0,5-7 years,5.0,7.0
11561,Man,2.0,White,7,High School,1.0,25-34,25.0,34.0,8 - 10 years,8.0,10.0,5-7 years,5.0,7.0
11562,Woman,1.0,White,7,Master's degree,4.0,45-54,45.0,54.0,11 - 20 years,11.0,20.0,2 - 4 years,2.0,4.0
11563,Man,2.0,White,7,High School,1.0,25-34,25.0,34.0,8 - 10 years,8.0,10.0,5-7 years,5.0,7.0
11564,Woman,1.0,White,7,Master's degree,4.0,45-54,45.0,54.0,21 - 30 years,21.0,30.0,11 - 20 years,11.0,20.0
11565,Woman,1.0,White,7,Master's degree,4.0,25-34,25.0,34.0,2 - 4 years,2.0,4.0,2 - 4 years,2.0,4.0
11566,Woman,1.0,Black or African American,2,College degree,3.0,45-54,45.0,54.0,21 - 30 years,21.0,30.0,11 - 20 years,11.0,20.0
11567,Woman,1.0,"Hispanic, Latino, or Spanish origin",4,Some college,2.0,35-44,35.0,44.0,21 - 30 years,21.0,30.0,1 year or less,,1.0
11568,Woman,1.0,Asian or Asian American,1,College degree,3.0,18-24,18.0,24.0,11 - 20 years,11.0,20.0,2 - 4 years,2.0,4.0
11569,Woman,1.0,White,7,Master's degree,4.0,25-34,25.0,34.0,11 - 20 years,11.0,20.0,8 - 10 years,8.0,10.0
11570,Woman,1.0,White,7,Master's degree,4.0,25-34,25.0,34.0,5-7 years,5.0,7.0,5-7 years,5.0,7.0
11571,Woman,1.0,White,7,PhD,,35-44,35.0,44.0,8 - 10 years,8.0,10.0,8 - 10 years,8.0,10.0
11572,Man,2.0,White,7,Master's degree,4.0,35-44,35.0,44.0,11 - 20 years,11.0,20.0,8 - 10 years,8.0,10.0
11573,Man,2.0,White,7,Master's degree,4.0,35-44,35.0,44.0,5-7 years,5.0,7.0,5-7 years,5.0,7.0
11574,Woman,1.0,White,7,Master's degree,4.0,25-34,25.0,34.0,8 - 10 years,8.0,10.0,5-7 years,5.0,7.0
11575,Man,2.0,,,College degree,3.0,25-34,25.0,34.0,5-7 years,5.0,7.0,2 - 4 years,2.0,4.0
11576,Man,2.0,White,7,Professional degree,5.0,45-54,45.0,54.0,21 - 30 years,21.0,30.0,8 - 10 years,8.0,10.0
11577,Woman,1.0,White,7,PhD,,35-44,35.0,44.0,8 - 10 years,8.0,10.0,8 - 10 years,8.0,10.0
11578,Woman,1.0,White,7,Master's degree,4.0,25-34,25.0,34.0,8 - 10 years,8.0,10.0,5-7 years,5.0,7.0
11579,Man,2.0,White,7,College degree,3.0,35-44,35.0,44.0,11 - 20 years,11.0,20.0,11 - 20 years,11.0,20.0
11580,Woman,1.0,White,7,Master's degree,4.0,45-54,45.0,54.0,21 - 30 years,21.0,30.0,11 - 20 years,11.0,20.0
11581,Woman,1.0,White,7,PhD,,35-44,35.0,44.0,11 - 20 years,11.0,20.0,11 - 20 years,11.0,20.0
11582,Woman,1.0,White,7,Master's degree,4.0,25-34,25.0,34.0,8 - 10 years,8.0,10.0,8 - 10 years,8.0,10.0
11583,Woman,1.0,White,7,Some college,2.0,45-54,45.0,54.0,31 - 40 years,31.0,40.0,11 - 20 years,11.0,20.0
11584,Man,2.0,Another option not listed here or prefer not to answer,8,Some college,2.0,55-64,55.0,64.0,31 - 40 years,31.0,40.0,31 - 40 years,31.0,40.0
11585,Woman,1.0,Black or African American,2,Master's degree,4.0,35-44,35.0,44.0,11 - 20 years,11.0,20.0,2 - 4 years,2.0,4.0
11586,Woman,1.0,White,7,Master's degree,4.0,35-44,35.0,44.0,5-7 years,5.0,7.0,5-7 years,5.0,7.0
11587,Woman,1.0,White,7,Some college,2.0,45-54,45.0,54.0,11 - 20 years,11.0,20.0,5-7 years,5.0,7.0
11588,Woman,1.0,White,7,Master's degree,4.0,25-34,25.0,34.0,5-7 years,5.0,7.0,5-7 years,5.0,7.0
11589,Woman,1.0,White,7,Some college,2.0,25-34,25.0,34.0,8 - 10 years,8.0,10.0,5-7 years,5.0,7.0
11590,Woman,1.0,White,7,Some college,2.0,45-54,45.0,54.0,21 - 30 years,21.0,30.0,11 - 20 years,11.0,20.0
11591,Woman,1.0,"Black or African American, White","2,7",Master's degree,4.0,25-34,25.0,34.0,2 - 4 years,2.0,4.0,2 - 4 years,2.0,4.0
11592,Woman,1.0,White,7,College degree,3.0,25-34,25.0,34.0,2 - 4 years,2.0,4.0,2 - 4 years,2.0,4.0
11593,Woman,1.0,"Native American or Alaska Native, White","6,7",Some college,2.0,45-54,45.0,54.0,31 - 40 years,31.0,40.0,2 - 4 years,2.0,4.0
11594,Man,2.0,White,7,College degree,3.0,25-34,25.0,34.0,1 year or less,,1.0,1 year or less,,1.0
11595,Man,2.0,White,7,Master's degree,4.0,45-54,45.0,54.0,21 - 30 years,21.0,30.0,21 - 30 years,21.0,30.0
11596,Woman,1.0,White,7,College degree,3.0,18-24,18.0,24.0,1 year or less,,1.0,1 year or less,,1.0
11597,Woman,1.0,White,7,College degree,3.0,55-64,55.0,64.0,31 - 40 years,31.0,40.0,31 - 40 years,31.0,40.0
11598,Woman,1.0,"White, Another option not listed here or prefer not to answer","7,8",Master's degree,4.0,25-34,25.0,34.0,8 - 10 years,8.0,10.0,5-7 years,5.0,7.0
11599,Woman,1.0,Asian or Asian American,1,College degree,3.0,35-44,35.0,44.0,11 - 20 years,11.0,20.0,11 - 20 years,11.0,20.0
11600,Man,2.0,White,7,Master's degree,4.0,25-34,25.0,34.0,5-7 years,5.0,7.0,5-7 years,5.0,7.0
11601,Woman,1.0,White,7,College degree,3.0,35-44,35.0,44.0,11 - 20 years,11.0,20.0,11 - 20 years,11.0,20.0
11602,Woman,1.0,White,7,Master's degree,4.0,35-44,35.0,44.0,11 - 20 years,11.0,20.0,11 - 20 years,11.0,20.0
11603,Man,2.0,White,7,Master's degree,4.0,25-34,25.0,34.0,5-7 years,5.0,7.0,5-7 years,5.0,7.0
11604,Man,2.0,White,7,Master's degree,4.0,25-34,25.0,34.0,8 - 10 years,8.0,10.0,8 - 10 years,8.0,10.0
11605,Woman,1.0,White,7,Master's degree,4.0,45-54,45.0,54.0,21 - 30 years,21.0,30.0,5-7 years,5.0,7.0
11606,Woman,1.0,White,7,College degree,3.0,35-44,35.0,44.0,11 - 20 years,11.0,20.0,11 - 20 years,11.0,20.0
11607,Man,2.0,White,7,High School,1.0,35-44,35.0,44.0,8 - 10 years,8.0,10.0,5-7 years,5.0,7.0
11608,Woman,1.0,White,7,Master's degree,4.0,45-54,45.0,54.0,21 - 30 years,21.0,30.0,8 - 10 years,8.0,10.0
11609,Woman,1.0,White,7,College degree,3.0,35-44,35.0,44.0,11 - 20 years,11.0,20.0,8 - 10 years,8.0,10.0
11610,Woman,1.0,White,7,Master's degree,4.0,35-44,35.0,44.0,8 - 10 years,8.0,10.0,5-7 years,5.0,7.0
11611,Woman,1.0,White,7,College degree,3.0,25-34,25.0,34.0,5-7 years,5.0,7.0,1 year or less,,1.0
11612,Woman,1.0,White,7,College degree,3.0,35-44,35.0,44.0,11 - 20 years,11.0,20.0,11 - 20 years,11.0,20.0
11613,Woman,1.0,White,7,Some college,2.0,25-34,25.0,34.0,11 - 20 years,11.0,20.0,11 - 20 years,11.0,20.0
11614,Woman,1.0,White,7,Professional degree,5.0,45-54,45.0,54.0,21 - 30 years,21.0,30.0,21 - 30 years,21.0,30.0
11615,Woman,1.0,White,7,PhD,,35-44,35.0,44.0,11 - 20 years,11.0,20.0,11 - 20 years,11.0,20.0
11616,Man,2.0,White,7,Master's degree,4.0,35-44,35.0,44.0,11 - 20 years,11.0,20.0,11 - 20 years,11.0,20.0
11617,Woman,1.0,"White, Another option not listed here or prefer not to answer","7,8",College degree,3.0,35-44,35.0,44.0,11 - 20 years,11.0,20.0,11 - 20 years,11.0,20.0
11618,Woman,1.0,White,7,Master's degree,4.0,35-44,35.0,44.0,11 - 20 years,11.0,20.0,11 - 20 years,11.0,20.0
11619,Woman,1.0,White,7,PhD,,25-34,25.0,34.0,2 - 4 years,2.0,4.0,2 - 4 years,2.0,4.0
11620,Woman,1.0,White,7,College degree,3.0,35-44,35.0,44.0,11 - 20 years,11.0,20.0,11 - 20 years,11.0,20.0
11621,Woman,1.0,White,7,College degree,3.0,35-44,35.0,44.0,11 - 20 years,11.0,20.0,8 - 10 years,8.0,10.0
11622,Woman,1.0,White,7,Master's degree,4.0,25-34,25.0,34.0,5-7 years,5.0,7.0,2 - 4 years,2.0,4.0
11623,Woman,1.0,White,7,College degree,3.0,25-34,25.0,34.0,11 - 20 years,11.0,20.0,5-7 years,5.0,7.0
11624,Woman,1.0,"Hispanic, Latino, or Spanish origin, Another option not listed here or prefer not to answer","4,8",College degree,3.0,35-44,35.0,44.0,2 - 4 years,2.0,4.0,2 - 4 years,2.0,4.0
11625,Woman,1.0,Native American or Alaska Native,6,College degree,3.0,35-44,35.0,44.0,21 - 30 years,21.0,30.0,21 - 30 years,21.0,30.0
11626,Woman,1.0,White,7,Master's degree,4.0,25-34,25.0,34.0,8 - 10 years,8.0,10.0,5-7 years,5.0,7.0
11627,Man,2.0,White,7,College degree,3.0,25-34,25.0,34.0,5-7 years,5.0,7.0,2 - 4 years,2.0,4.0
11628,Woman,1.0,White,7,College degree,3.0,45-54,45.0,54.0,11 - 20 years,11.0,20.0,2 - 4 years,2.0,4.0
11629,Woman,1.0,White,7,College degree,3.0,45-54,45.0,54.0,21 - 30 years,21.0,30.0,21 - 30 years,21.0,30.0
11630,Woman,1.0,Middle Eastern or Northern African,5,College degree,3.0,35-44,35.0,44.0,11 - 20 years,11.0,20.0,5-7 years,5.0,7.0
11631,Woman,1.0,White,7,College degree,3.0,25-34,25.0,34.0,5-7 years,5.0,7.0,1 year or less,,1.0
11632,Woman,1.0,"Black or African American, White","2,7",Master's degree,4.0,35-44,35.0,44.0,8 - 10 years,8.0,10.0,8 - 10 years,8.0,10.0
11633,Woman,1.0,White,7,College degree,3.0,45-54,45.0,54.0,21 - 30 years,21.0,30.0,1 year or less,,1.0
11634,Woman,1.0,White,7,Master's degree,4.0,35-44,35.0,44.0,11 - 20 years,11.0,20.0,8 - 10 years,8.0,10.0
11635,Woman,1.0,White,7,College degree,3.0,25-34,25.0,34.0,5-7 years,5.0,7.0,5-7 years,5.0,7.0
11636,Man,2.0,White,7,College degree,3.0,18-24,18.0,24.0,2 - 4 years,2.0,4.0,2 - 4 years,2.0,4.0
11637,Woman,1.0,White,7,College degree,3.0,25-34,25.0,34.0,8 - 10 years,8.0,10.0,5-7 years,5.0,7.0
11638,Woman,1.0,White,7,College degree,3.0,45-54,45.0,54.0,21 - 30 years,21.0,30.0,5-7 years,5.0,7.0
11639,Woman,1.0,White,7,Some college,2.0,35-44,35.0,44.0,21 - 30 years,21.0,30.0,11 - 20 years,11.0,20.0
11640,Woman,1.0,White,7,Some college,2.0,45-54,45.0,54.0,21 - 30 years,21.0,30.0,2 - 4 years,2.0,4.0
11641,Woman,1.0,White,7,Master's degree,4.0,35-44,35.0,44.0,11 - 20 years,11.0,20.0,8 - 10 years,8.0,10.0
11642,Woman,1.0,White,7,PhD,,25-34,25.0,34.0,5-7 years,5.0,7.0,2 - 4 years,2.0,4.0
11643,Non-binary,3.0,White,7,Master's degree,4.0,35-44,35.0,44.0,21 - 30 years,21.0,30.0,21 - 30 years,21.0,30.0
11644,Woman,1.0,White,7,College degree,3.0,25-34,25.0,34.0,11 - 20 years,11.0,20.0,11 - 20 years,11.0,20.0
11645,Woman,1.0,White,7,Master's degree,4.0,25-34,25.0,34.0,2 - 4 years,2.0,4.0,2 - 4 years,2.0,4.0
11646,Woman,1.0,White,7,Master's degree,4.0,35-44,35.0,44.0,11 - 20 years,11.0,20.0,5-7 years,5.0,7.0
11647,Man,2.0,White,7,College degree,3.0,18-24,18.0,24.0,2 - 4 years,2.0,4.0,1 year or less,,1.0
11648,Woman,1.0,White,7,Master's degree,4.0,25-34,25.0,34.0,8 - 10 years,8.0,10.0,8 - 10 years,8.0,10.0
11649,Woman,1.0,White,7,Master's degree,4.0,25-34,25.0,34.0,11 - 20 years,11.0,20.0,5-7 years,5.0,7.0
11650,Woman,1.0,White,7,Master's degree,4.0,35-44,35.0,44.0,11 - 20 years,11.0,20.0,11 - 20 years,11.0,20.0
11651,Woman,1.0,"Asian or Asian American, Hispanic, Latino, or Spanish origin, White","1,4,7",Master's degree,4.0,25-34,25.0,34.0,8 - 10 years,8.0,10.0,5-7 years,5.0,7.0
11652,Woman,1.0,White,7,College degree,3.0,35-44,35.0,44.0,11 - 20 years,11.0,20.0,11 - 20 years,11.0,20.0
11653,Woman,1.0,White,7,College degree,3.0,45-54,45.0,54.0,21 - 30 years,21.0,30.0,21 - 30 years,21.0,30.0
11654,Woman,1.0,White,7,College degree,3.0,65 or over,65.0,,31 - 40 years,31.0,40.0,21 - 30 years,21.0,30.0
11655,Woman,1.0,White,7,Professional degree,5.0,35-44,35.0,44.0,8 - 10 years,8.0,10.0,8 - 10 years,8.0,10.0
11656,Woman,1.0,White,7,Master's degree,4.0,55-64,55.0,64.0,21 - 30 years,21.0,30.0,21 - 30 years,21.0,30.0
11657,Woman,1.0,White,7,High School,1.0,55-64,55.0,64.0,21 - 30 years,21.0,30.0,11 - 20 years,11.0,20.0
11658,Woman,1.0,White,7,PhD,,35-44,35.0,44.0,11 - 20 years,11.0,20.0,8 - 10 years,8.0,10.0
11659,Woman,1.0,Another option not listed here or prefer not to answer,8,College degree,3.0,25-34,25.0,34.0,5-7 years,5.0,7.0,5-7 years,5.0,7.0
11660,Woman,1.0,Asian or Asian American,1,Master's degree,4.0,45-54,45.0,54.0,21 - 30 years,21.0,30.0,21 - 30 years,21.0,30.0
11661,Woman,1.0,White,7,Master's degree,4.0,25-34,25.0,34.0,2 - 4 years,2.0,4.0,2 - 4 years,2.0,4.0
11662,Woman,1.0,White,7,Master's degree,4.0,35-44,35.0,44.0,21 - 30 years,21.0,30.0,11 - 20 years,11.0,20.0
11663,Woman,1.0,White,7,High School,1.0,25-34,25.0,34.0,5-7 years,5.0,7.0,2 - 4 years,2.0,4.0
11664,Woman,1.0,White,7,College degree,3.0,25-34,25.0,34.0,8 - 10 years,8.0,10.0,2 - 4 years,2.0,4.0
11665,Man,2.0,"Hispanic, Latino, or Spanish origin, White","4,7",Master's degree,4.0,25-34,25.0,34.0,2 - 4 years,2.0,4.0,1 year or less,,1.0
11666,Woman,1.0,White,7,Master's degree,4.0,25-34,25.0,34.0,5-7 years,5.0,7.0,5-7 years,5.0,7.0
11667,Woman,1.0,White,7,College degree,3.0,45-54,45.0,54.0,21 - 30 years,21.0,30.0,21 - 30 years,21.0,30.0
11668,Other,4.0,White,7,Some college,2.0,25-34,25.0,34.0,8 - 10 years,8.0,10.0,5-7 years,5.0,7.0
11669,Woman,1.0,White,7,,,25-34,25.0,34.0,2 - 4 years,2.0,4.0,2 - 4 years,2.0,4.0
11670,Man,2.0,White,7,Master's degree,4.0,35-44,35.0,44.0,11 - 20 years,11.0,20.0,11 - 20 years,11.0,20.0
11671,Woman,1.0,White,7,Some college,2.0,35-44,35.0,44.0,21 - 30 years,21.0,30.0,11 - 20 years,11.0,20.0
